epoch,global_step,train_loss,val_loss,checkpoint_path
69,2100,0.2896021352459987,0.36165468717614807,output/3dunet/smooth/t1tot2/weights/best_seed42.pt
70,2130,0.2835767188419898,0.3616659554342429,
71,2160,0.29147540057698884,0.37180398603280385,
72,2190,0.2882226474583149,0.37647611473997433,
73,2220,0.284458697338899,0.3623899303376675,
74,2250,0.2811022860308488,0.37668416971961655,
75,2280,0.2837814306219419,0.3628726176917553,
76,2310,0.28472398618857064,0.3555720994869868,output/3dunet/smooth/t1tot2/weights/best_seed42.pt
77,2340,0.2824085467805465,0.3550191633403301,output/3dunet/smooth/t1tot2/weights/best_seed42.pt
78,2370,0.28388878231247267,0.3592097289860249,
79,2400,0.28247434285779793,0.35844131583968797,output/3dunet/smooth/t1tot2/weights/epoch_080_seed42.pt
80,2430,0.2845085581143697,0.3570294663310051,
81,2460,0.2875414685656627,0.3519015078743299,output/3dunet/smooth/t1tot2/weights/best_seed42.pt
82,2490,0.2787913728505373,0.35231515144308406,
83,2520,0.28136430916686855,0.35287359605232876,
84,2550,0.28407025076448916,0.3572222746908665,
85,2580,0.2795727786918481,0.36817580138643585,
86,2610,0.2794123937686284,0.35257001519203185,
87,2640,0.27468410345415273,0.35387890512744585,
88,2670,0.28365925947825116,0.3629213032623132,
89,2700,0.28192391954362395,0.36266390259067216,
90,2730,0.2770566023886204,0.34907463788986204,output/3dunet/smooth/t1tot2/weights/best_seed42.pt
91,2760,0.2761111499120792,0.35303838476538657,
92,2790,0.2781714517623186,0.3496020515759786,
93,2820,0.2763229660689831,0.3487796105444431,output/3dunet/smooth/t1tot2/weights/best_seed42.pt
94,2850,0.2799407393982013,0.34672957882285116,output/3dunet/smooth/t1tot2/weights/best_seed42.pt
95,2880,0.2780161405603091,0.35213960011800133,
96,2910,0.27651934400200845,0.34602420777082443,output/3dunet/smooth/t1tot2/weights/best_seed42.pt
97,2940,0.27267368969817957,0.34715192864338557,
98,2970,0.27373283890386424,0.34726391260822614,
99,3000,0.2761283997446299,0.3447612670560678,output/3dunet/smooth/t1tot2/weights/best_seed42.pt;output/3dunet/smooth/t1tot2/weights/epoch_100_seed42.pt
